id,Exited
165222,0.217
165223,0.066
165224,0.065
165225,1.0
165226,0.568
165227,0.448
165228,0.346
165229,0.421
165230,0.065
165231,0.064
165232,0.022
165233,0.164
165234,0.08
165235,0.039
165236,0.482
165237,0.014
165238,0.163
165239,0.058
165240,0.058
165241,0.017
165242,0.343
165243,0.169
165244,0.446
165245,0.03
165246,0.101
165247,0.053
165248,0.173
165249,0.102
165250,0.038
165251,0.057
165252,0.32
165253,0.147
165254,0.125
165255,0.107
165256,0.385
165257,0.144
165258,0.006
165259,0.293
165260,1.0
165261,0.688
165262,0.652
165263,0.059
165264,0.046
165265,0.088
165266,0.021
165267,0.151
165268,0.138
165269,0.28
165270,0.351
165271,0.09
165272,0.216
165273,0.092
165274,0.068
165275,0.288
165276,0.165
165277,0.235
165278,0.614
165279,0.257
165280,0.109
165281,0.027
165282,0.218
165283,0.031
165284,0.155
165285,0.208
165286,0.193
165287,0.113
165288,0.059
165289,0.072
165290,0.083
165291,0.555
165292,0.207
165293,0.436
165294,0.037
165295,0.062
165296,0.061
165297,0.083
165298,0.029
165299,0.114
165300,0.355
165301,0.142
165302,0.26
165303,0.066
165304,0.016
165305,0.031
165306,0.035
165307,0.394
165308,0.087
165309,0.165
165310,0.144
165311,0.243
165312,0.679
165313,0.156
165314,0.16
165315,0.284
165316,0.102
165317,0.029
165318,0.518
165319,0.295
165320,0.157
165321,0.14
165322,0.077
165323,0.241
165324,0.286
165325,0.418
165326,0.268
165327,0.416
165328,0.213
165329,0.113
165330,0.12
165331,0.086
165332,0.391
165333,0.061
165334,0.033
165335,0.144
165336,0.24
165337,0.14
165338,0.265
165339,0.365
165340,0.209
165341,0.098
165342,0.134
165343,0.023
165344,0.132
165345,0.178
165346,1.0
165347,0.113
165348,0.167
165349,0.058
165350,0.027
165351,0.211
165352,0.194
165353,0.02
165354,0.153
165355,0.057
165356,0.056
165357,0.167
165358,0.129
165359,0.085
165360,0.055
165361,0.155
165362,1.0
165363,0.262
165364,0.053
165365,0.091
165366,0.024
165367,0.118
165368,0.05
165369,0.521
165370,0.381
165371,0.015
165372,0.091
165373,0.056
165374,0.304
165375,0.034
165376,0.13
165377,0.025
165378,0.279
165379,0.173
165380,0.286
165381,0.103
165382,0.027
165383,0.038
165384,0.124
165385,0.357
165386,0.685
165387,0.046
165388,0.246
165389,0.229
165390,0.191
165391,0.041
165392,0.064
165393,0.103
165394,0.375
165395,0.018
165396,0.126
165397,0.073
165398,0.295
165399,0.174
165400,0.073
165401,0.171
165402,0.279
165403,0.074
165404,0.164
165405,0.231
165406,0.118
165407,0.136
165408,0.637
165409,0.035
165410,0.072
165411,0.069
165412,0.129
165413,0.027
165414,0.089
165415,0.189
165416,0.57
165417,0.021
165418,0.05
165419,0.519
165420,0.095
165421,0.693
165422,0.056
165423,0.026
165424,0.09
165425,0.431
165426,0.207
165427,0.183
165428,0.271
165429,0.197
165430,0.038
165431,0.176
165432,0.408
165433,1.0
165434,0.504
165435,0.319
165436,0.157
165437,0.033
165438,0.033
165439,0.237
165440,0.436
165441,0.507
165442,0.076
165443,0.094
165444,0.123
165445,0.09
165446,0.058
165447,0.051
165448,0.236
165449,0.036
165450,0.101
165451,0.049
165452,0.457
165453,0.145
165454,0.446
165455,0.16
165456,0.393
165457,0.433
165458,0.041
165459,0.051
165460,0.137
165461,0.178
165462,0.075
165463,0.234
165464,0.136
165465,0.071
165466,0.044
165467,0.14
165468,0.125
165469,0.084
165470,0.148
165471,0.399
165472,0.042
165473,0.149
165474,0.332
165475,0.1
165476,0.099
165477,0.125
165478,0.173
165479,0.244
165480,0.066
165481,1.0
165482,0.035
165483,0.263
165484,0.18
165485,0.105
165486,0.347
165487,0.235
165488,0.102
165489,0.134
165490,0.033
165491,0.171
165492,0.082
165493,0.362
165494,0.072
165495,0.486
165496,0.148
165497,0.172
165498,0.061
165499,0.027
165500,0.073
165501,0.206
165502,0.032
165503,0.067
165504,0.515
165505,0.462
165506,0.032
165507,1.0
165508,0.228
165509,0.296
165510,0.217
165511,0.187
165512,0.161
165513,0.278
165514,0.255
165515,0.019
165516,0.183
165517,0.211
165518,0.038
165519,0.522
165520,0.132
165521,0.253
165522,0.062
165523,0.161
165524,0.317
165525,0.269
165526,0.452
165527,0.414
165528,0.035
165529,0.198
165530,0.16
165531,0.058
165532,0.58
165533,0.033
165534,0.295
165535,0.036
165536,0.072
165537,0.222
165538,0.275
165539,0.055
165540,0.161
165541,0.056
165542,0.078
165543,0.041
165544,0.014
165545,0.26
165546,0.16
165547,0.162
165548,0.079
165549,0.143
165550,0.359
165551,0.024
165552,0.265
165553,0.443
165554,0.031
165555,0.174
165556,0.032
165557,0.139
165558,0.042
165559,0.013
165560,0.2
165561,0.24
165562,0.165
165563,0.302
165564,0.525
165565,0.061
165566,0.042
165567,0.665
165568,0.076
165569,0.145
165570,0.044
165571,0.063
165572,0.339
165573,0.179
165574,0.156
165575,0.066
165576,0.022
165577,0.129
165578,0.549
165579,0.13
165580,0.47
165581,0.158
165582,0.04
165583,0.056
165584,0.093
165585,0.435
165586,0.118
165587,0.023
165588,0.518
165589,0.171
165590,0.246
165591,0.397
165592,0.02
165593,0.019
165594,0.106
165595,0.151
165596,0.06
165597,0.031
165598,0.039
165599,0.462
165600,0.03
165601,0.073
165602,0.111
165603,0.177
165604,0.041
165605,0.113
165606,0.135
165607,0.277
165608,0.222
165609,0.318
165610,0.3
165611,0.182
165612,0.092
165613,0.507
165614,0.294
165615,0.471
165616,0.183
165617,0.313
165618,0.317
165619,0.564
165620,0.251
165621,0.082
165622,0.077
165623,0.043
165624,0.084
165625,0.32
165626,0.149
165627,0.115
165628,0.047
165629,0.664
165630,0.268
165631,0.072
165632,0.089
165633,0.11
165634,0.02
165635,0.319
165636,0.038
165637,0.369
165638,0.171
165639,0.099
165640,0.376
165641,0.065
165642,0.048
165643,0.485
165644,0.018
165645,0.029
165646,0.023
165647,0.058
165648,0.428
165649,0.022
165650,0.239
165651,0.08
165652,0.182
165653,0.374
165654,0.054
165655,0.121
165656,0.486
165657,0.451
165658,0.434
165659,0.644
165660,0.156
165661,0.677
165662,0.428
165663,0.084
165664,0.07
165665,0.157
165666,0.303
165667,0.502
165668,0.171
165669,0.205
165670,0.02
165671,0.087
165672,0.092
165673,0.571
165674,0.283
165675,0.145
165676,0.27
165677,0.029
165678,0.491
165679,0.059
165680,0.114
165681,0.157
165682,0.044
165683,0.238
165684,0.097
165685,0.12
165686,0.061
165687,0.248
165688,1.0
165689,0.083
165690,0.169
165691,0.026
165692,0.445
165693,0.059
165694,0.115
165695,0.069
165696,0.163
165697,0.037
165698,0.147
165699,0.264
165700,0.273
165701,0.405
165702,0.072
165703,0.451
165704,0.026
165705,0.08
165706,0.352
165707,0.08
165708,0.238
165709,0.105
165710,0.381
165711,0.019
165712,0.036
165713,0.129
165714,0.356
165715,0.027
165716,0.517
165717,0.673
165718,0.257
165719,0.045
165720,0.175
165721,0.046
165722,0.349
165723,0.107
165724,0.019
165725,0.05
165726,0.373
165727,0.05
165728,0.078
165729,0.414
165730,0.114
165731,0.435
165732,0.485
165733,0.118
165734,1.0
165735,0.063
165736,0.34
165737,0.437
165738,0.043
165739,0.222
165740,0.328
165741,0.062
165742,0.032
165743,0.245
165744,0.036
165745,0.291
165746,0.221
165747,0.024
165748,0.435
165749,0.236
165750,0.176
165751,0.247
165752,0.128
165753,0.084
165754,0.357
165755,0.095
165756,0.11
165757,0.078
165758,0.079
165759,0.656
165760,0.073
165761,0.622
165762,0.511
165763,0.29
165764,0.205
165765,0.29
165766,0.091
165767,0.055
165768,0.373
165769,0.179
165770,0.307
165771,0.239
165772,0.14
165773,0.022
165774,0.077
165775,0.182
165776,0.111
165777,0.169
165778,0.132
165779,0.023
165780,0.661
165781,0.278
165782,0.238
165783,0.655
165784,0.481
165785,0.292
165786,0.113
165787,0.019
165788,0.326
165789,0.39
165790,0.414
165791,0.064
165792,0.068
165793,0.198
165794,0.148
165795,0.333
165796,0.199
165797,0.069
165798,0.576
165799,0.209
165800,0.191
165801,0.314
165802,0.022
165803,0.087
165804,0.372
165805,0.62
165806,0.026
165807,0.034
165808,0.625
165809,0.228
165810,0.109
165811,0.116
165812,0.63
165813,0.184
165814,0.064
165815,0.055
165816,0.078
165817,0.028
165818,0.36
165819,1.0
165820,0.053
165821,0.153
165822,0.049
165823,0.043
165824,0.145
165825,0.094
165826,0.091
165827,1.0
165828,0.024
165829,0.316
165830,0.301
165831,0.343
165832,0.163
165833,0.084
165834,0.214
165835,0.097
165836,0.069
165837,0.042
165838,0.024
165839,0.155
165840,0.299
165841,0.067
165842,0.047
165843,0.095
165844,0.262
165845,0.231
165846,0.077
165847,0.019
165848,0.066
165849,0.025
165850,0.079
165851,0.171
165852,0.301
165853,0.017
165854,0.165
165855,0.071
165856,0.047
165857,0.278
165858,0.134
165859,0.015
165860,0.032
165861,0.209
165862,0.02
165863,0.057
165864,0.091
165865,0.107
165866,0.129
165867,0.505
165868,0.454
165869,0.088
165870,0.025
165871,0.516
165872,0.087
165873,0.04
165874,0.091
165875,0.025
165876,0.189
165877,0.278
165878,0.145
165879,0.034
165880,0.354
165881,1.0
165882,0.242
165883,0.063
165884,0.325
165885,0.668
165886,0.024
165887,0.615
165888,0.443
165889,0.025
165890,0.148
165891,0.108
165892,0.093
165893,0.394
165894,0.449
165895,0.064
165896,0.291
165897,0.194
165898,0.039
165899,0.081
165900,0.149
165901,0.265
165902,0.199
165903,0.05
165904,0.051
165905,0.419
165906,0.251
165907,0.112
165908,0.506
165909,0.105
165910,0.178
165911,0.026
165912,0.16
165913,0.081
165914,0.528
165915,0.235
165916,0.315
165917,0.126
165918,0.486
165919,0.153
165920,0.317
165921,0.177
165922,0.069
165923,0.031
165924,0.035
165925,0.204
165926,0.146
165927,0.033
165928,0.271
165929,0.081
165930,1.0
165931,0.109
165932,0.437
165933,0.112
165934,0.092
165935,0.203
165936,0.108
165937,0.041
165938,0.354
165939,0.393
165940,0.671
165941,0.27
165942,0.024
165943,0.473
165944,0.399
165945,0.077
165946,0.431
165947,0.035
165948,0.051
165949,0.08
165950,0.247
165951,0.606
165952,0.33
165953,0.055
165954,0.468
165955,0.179
165956,0.47
165957,0.134
165958,0.063
165959,0.058
165960,0.169
165961,0.153
165962,1.0
165963,0.316
165964,0.035
165965,0.046
165966,0.529
165967,0.041
165968,1.0
165969,0.121
165970,0.214
165971,0.54
165972,0.526
165973,0.103
165974,0.227
165975,0.656
165976,0.042
165977,0.031
165978,0.64
165979,0.394
165980,0.072
165981,0.393
165982,0.201
165983,0.092
165984,0.282
165985,0.167
165986,0.136
165987,0.34
165988,0.364
165989,0.218
165990,0.159
165991,0.544
165992,0.141
165993,0.15
165994,0.093
165995,0.346
165996,0.1
165997,0.421
165998,0.271
165999,0.13
166000,0.066
166001,0.173
166002,0.104
166003,0.014
166004,0.133
166005,0.052
166006,0.109
166007,0.085
166008,0.034
166009,0.513
166010,1.0
166011,0.083
166012,0.034
166013,0.112
166014,0.165
166015,0.061
166016,0.198
166017,0.132
166018,0.057
166019,0.01
166020,0.029
166021,0.091
166022,0.12
166023,0.039
166024,0.194
166025,0.135
166026,0.211
166027,0.029
166028,1.0
166029,0.166
166030,0.045
166031,0.195
166032,0.088
166033,0.052
166034,0.02
166035,0.677
166036,0.029
166037,0.141
166038,0.024
166039,0.08
166040,0.546
166041,0.123
166042,0.108
166043,0.04
166044,0.053
166045,0.096
166046,0.417
166047,0.092
166048,0.108
166049,0.346
166050,0.318
166051,0.021
166052,0.307
166053,0.329
166054,0.07
166055,0.565
166056,0.125
166057,0.05
166058,0.551
166059,1.0
166060,0.086
166061,0.304
166062,0.014
166063,0.584
166064,0.167
166065,0.28
166066,0.022
166067,0.401
166068,0.112
166069,0.16
166070,0.632
166071,0.034
166072,0.34
166073,0.407
166074,0.418
166075,0.401
166076,0.446
166077,0.07
166078,0.37
166079,0.077
166080,0.078
166081,0.085
166082,0.525
166083,0.476
166084,0.11
166085,0.177
166086,0.087
166087,0.128
166088,0.093
166089,0.042
166090,0.133
166091,0.436
166092,0.165
166093,1.0
166094,0.625
166095,0.111
166096,0.335
166097,0.107
166098,0.296
166099,0.441
166100,0.21
166101,0.042
166102,0.094
166103,0.054
166104,0.447
166105,0.292
166106,0.519
166107,0.205
166108,0.463
166109,0.12
166110,0.268
166111,0.04
166112,0.096
166113,0.158
166114,0.241
166115,0.15
166116,0.186
166117,0.08
166118,0.075
166119,0.028
166120,0.044
166121,0.086
166122,0.145
166123,0.035
166124,0.066
166125,0.295
166126,0.172
166127,0.068
166128,0.092
166129,0.634
166130,0.44
166131,0.396
166132,0.315
166133,0.112
166134,0.451
166135,0.407
166136,0.024
166137,0.283
166138,0.038
166139,0.326
166140,0.319
166141,0.042
166142,0.073
166143,0.205
166144,0.264
166145,0.02
166146,0.147
166147,0.402
166148,0.26
166149,0.028
166150,0.1
166151,0.487
166152,0.072
166153,0.186
166154,0.121
166155,0.392
166156,0.034
166157,0.485
166158,0.237
166159,0.348
166160,0.083
166161,0.032
166162,0.114
166163,0.023
166164,0.035
166165,0.189
166166,0.044
166167,0.06
166168,0.013
166169,0.181
166170,0.249
166171,0.078
166172,0.347
166173,0.292
166174,0.039
166175,0.142
166176,0.039
166177,0.225
166178,0.129
166179,0.09
166180,0.053
166181,0.118
166182,0.494
166183,0.575
166184,0.163
166185,0.054
166186,0.229
166187,0.212
166188,0.412
166189,0.134
166190,0.092
166191,0.192
166192,0.239
166193,0.15
166194,0.069
166195,0.581
166196,0.239
166197,1.0
166198,0.35
166199,0.015
166200,0.108
166201,1.0
166202,0.076
166203,0.093
166204,0.128
166205,0.36
166206,0.56
166207,0.367
166208,0.311
166209,0.086
166210,0.088
166211,0.042
166212,0.069
166213,0.17
166214,0.126
166215,0.091
166216,0.099
166217,0.04
166218,0.115
166219,0.201
166220,0.403
166221,0.479
166222,0.484
166223,0.102
166224,0.332
166225,0.282
166226,0.113
166227,0.131
166228,0.178
166229,0.111
166230,0.072
166231,0.201
166232,0.08
166233,0.109
166234,0.071
166235,0.166
166236,0.053
166237,0.435
166238,1.0
166239,0.081
166240,0.07
166241,0.059
166242,0.104
166243,0.307
166244,0.362
166245,0.078
166246,0.05
166247,0.549
166248,0.08
166249,0.038
166250,0.038
166251,0.139
166252,0.057
166253,0.231
166254,0.021
166255,0.036
166256,0.264
166257,0.399
166258,0.127
166259,0.482
166260,0.019
166261,0.548
166262,0.051
166263,1.0
166264,0.107
166265,0.074
166266,0.027
166267,0.284
166268,0.311
166269,0.1
166270,0.315
166271,0.12
166272,0.052
166273,0.188
166274,0.023
166275,0.047
166276,0.215
166277,0.611
166278,0.037
166279,0.129
166280,0.077
166281,0.311
166282,0.101
166283,0.188
166284,0.284
166285,0.161
166286,0.245
166287,0.311
166288,0.083
166289,0.193
166290,0.459
166291,0.046
166292,0.048
166293,0.259
166294,0.276
166295,0.21
166296,0.171
166297,0.168
166298,0.226
166299,0.557
166300,0.389
166301,0.129
166302,0.239
166303,0.082
166304,0.254
166305,0.195
166306,0.291
166307,0.019
166308,0.641
166309,0.164
166310,0.421
166311,0.641
166312,0.089
166313,0.126
166314,0.09
166315,0.043
166316,0.399
166317,0.347
166318,0.219
166319,0.099
166320,0.135
166321,0.173
166322,0.593
166323,0.25
166324,0.658
166325,0.146
166326,0.322
166327,0.14
166328,0.064
166329,0.058
166330,0.408
166331,0.48
166332,0.074
166333,0.37
166334,0.273
166335,0.059
166336,0.022
166337,0.215
166338,0.091
166339,0.127
166340,0.03
166341,0.035
166342,0.059
166343,0.055
166344,0.072
166345,0.036
166346,0.473
166347,1.0
166348,1.0
166349,0.307
166350,0.059
166351,0.053
166352,0.535
166353,0.272
166354,0.127
166355,0.122
166356,0.417
166357,0.416
166358,0.105
166359,0.359
166360,0.102
166361,0.099
166362,0.437
166363,0.031
166364,0.037
166365,0.383
166366,0.03
166367,0.206
166368,0.049
166369,0.032
166370,0.601
166371,0.292
166372,0.105
166373,0.561
166374,0.098
166375,0.088
166376,1.0
166377,0.252
166378,0.137
166379,0.251
166380,0.568
166381,0.024
166382,0.217
166383,0.104
166384,0.084
166385,0.693
166386,0.045
166387,0.065
166388,0.045
166389,0.217
166390,0.081
166391,0.239
166392,0.197
166393,0.18
166394,0.383
166395,0.023
166396,0.051
166397,0.532
166398,0.558
166399,0.202
166400,0.061
166401,0.034
166402,0.049
166403,0.315
166404,0.408
166405,0.09
166406,0.371
166407,0.121
166408,0.083
166409,0.038
166410,0.08
166411,0.215
166412,0.105
166413,0.13
166414,0.174
166415,0.404
166416,0.159
166417,0.342
166418,0.068
166419,0.018
166420,0.227
166421,0.13
166422,0.231
166423,0.215
166424,0.446
166425,0.025
166426,0.096
166427,0.319
166428,0.088
166429,0.093
166430,1.0
166431,0.044
166432,0.169
166433,0.126
166434,0.268
166435,0.071
166436,0.306
166437,1.0
166438,0.563
166439,0.125
166440,0.298
166441,0.127
166442,0.04
166443,0.142
166444,0.499
166445,0.082
166446,0.155
166447,0.133
166448,0.038
166449,0.03
166450,0.442
166451,0.664
166452,0.227
166453,0.212
166454,0.312
166455,0.041
166456,0.031
166457,0.67
166458,0.167
166459,0.344
166460,0.408
166461,0.22
166462,0.065
166463,0.517
166464,0.437
166465,0.144
166466,0.103
166467,0.468
166468,0.05
166469,0.028
166470,0.554
166471,0.039
166472,0.259
166473,0.072
166474,0.216
166475,0.435
166476,0.109
166477,0.071
166478,0.042
166479,0.063
166480,0.056
166481,0.369
166482,0.141
166483,0.534
166484,0.448
166485,0.477
166486,0.227
166487,0.044
166488,0.07
166489,0.061
166490,1.0
166491,0.084
166492,0.552
166493,0.184
166494,0.151
166495,0.143
166496,0.155
166497,0.532
166498,0.089
166499,0.078
166500,0.066
166501,0.184
166502,1.0
166503,0.081
166504,0.425
166505,0.148
166506,0.042
166507,0.12
166508,0.508
166509,0.388
166510,0.367
166511,0.01
166512,0.286
166513,0.079
166514,0.422
166515,0.09
166516,0.294
166517,0.35
166518,0.024
166519,0.043
166520,0.092
166521,0.036
166522,0.03
166523,0.355
166524,0.554
166525,0.044
166526,0.049
166527,0.245
166528,0.151
166529,0.379
166530,0.048
166531,0.102
166532,0.107
166533,0.241
166534,0.122
166535,0.417
166536,0.111
166537,0.057
166538,0.033
166539,0.112
166540,0.067
166541,0.083
166542,0.596
166543,0.061
166544,0.18
166545,0.054
166546,0.349
166547,0.146
166548,0.688
166549,0.324
166550,0.18
166551,0.054
166552,0.191
166553,0.083
166554,0.253
166555,0.242
166556,0.051
166557,0.073
166558,1.0
166559,0.047
166560,0.527
166561,0.302
166562,0.129
166563,0.246
166564,0.229
166565,0.171
166566,0.055
166567,0.059
166568,0.105
166569,0.264
166570,0.432
166571,0.044
166572,0.03
166573,0.125
166574,0.601
166575,0.667
166576,0.058
166577,0.142
166578,0.438
166579,0.089
166580,0.468
166581,0.42
166582,0.059
166583,0.23
166584,0.139
166585,0.092
166586,0.384
166587,0.086
166588,0.478
166589,0.513
166590,0.067
166591,0.144
166592,0.218
166593,0.039
166594,0.028
166595,0.032
166596,0.044
166597,0.086
166598,0.028
166599,0.113
166600,0.482
166601,0.307
166602,0.056
166603,0.255
166604,0.285
166605,0.148
166606,0.18
166607,0.096
166608,0.208
166609,0.072
166610,0.34
166611,0.036
166612,0.071
166613,0.259
166614,0.389
166615,0.121
166616,0.099
166617,0.019
166618,0.496
166619,0.076
166620,0.378
166621,0.281
166622,0.606
166623,0.075
166624,0.035
166625,0.041
166626,0.188
166627,0.394
166628,0.31
166629,0.483
166630,0.024
166631,0.128
166632,0.012
166633,0.112
166634,0.02
166635,0.408
166636,0.029
166637,0.492
166638,0.252
166639,0.129
166640,0.346
166641,0.121
166642,0.557
166643,0.07
166644,0.065
166645,0.192
166646,0.104
166647,0.088
166648,0.052
166649,0.081
166650,0.198
166651,0.114
166652,0.45
166653,0.027
166654,0.662
166655,0.243
166656,0.041
166657,0.345
166658,0.091
166659,0.158
166660,0.065
166661,0.53
166662,0.128
166663,0.127
166664,0.065
166665,0.033
166666,0.04
166667,0.076
166668,0.073
166669,0.354
166670,0.015
166671,0.173
166672,0.033
166673,0.3
166674,0.121
166675,0.481
166676,0.594
166677,0.078
166678,0.119
166679,0.037
166680,0.04
166681,0.587
166682,0.039
166683,0.107
166684,0.03
166685,0.196
166686,0.076
166687,0.198
166688,0.087
166689,0.137
166690,0.683
166691,0.432
166692,0.356
166693,1.0
166694,0.225
166695,0.344
166696,0.044
166697,0.071
166698,0.273
166699,0.055
166700,0.139
166701,0.084
166702,0.047
166703,0.06
166704,0.231
166705,0.17
166706,0.231
166707,0.036
166708,0.286
166709,0.2
166710,0.675
166711,0.029
166712,1.0
166713,0.282
166714,0.058
166715,0.075
166716,0.327
166717,0.044
166718,0.092
166719,0.147
166720,0.261
166721,0.048
166722,1.0
166723,0.622
166724,0.049
166725,0.051
166726,0.542
166727,0.039
166728,0.127
166729,0.127
166730,0.155
166731,0.081
166732,0.063
166733,0.041
166734,0.185
166735,0.604
166736,0.103
166737,0.102
166738,0.031
166739,0.047
166740,0.16
166741,0.188
166742,0.039
166743,0.301
166744,0.127
166745,0.145
166746,0.042
166747,0.053
166748,0.247
166749,0.047
166750,0.035
166751,0.272
166752,0.318
166753,0.425
166754,0.593
166755,0.028
166756,0.058
166757,0.374
166758,0.224
166759,0.265
166760,0.081
166761,0.046
166762,0.242
166763,0.419
166764,0.112
166765,0.116
166766,0.409
166767,0.174
166768,0.036
166769,0.04
166770,0.025
166771,0.675
166772,0.124
166773,0.035
166774,0.438
166775,0.11
166776,0.576
166777,0.061
166778,0.194
166779,0.116
166780,0.669
166781,0.191
166782,0.201
166783,0.218
166784,0.486
166785,0.482
166786,0.538
166787,0.229
166788,0.022
166789,0.015
166790,0.116
166791,0.4
166792,0.031
166793,0.106
166794,0.375
166795,0.026
166796,0.193
166797,0.411
166798,0.113
166799,0.106
166800,1.0
166801,0.205
166802,0.102
166803,0.065
166804,0.129
166805,0.269
166806,0.136
166807,0.116
166808,0.525
166809,0.324
166810,0.157
166811,0.372
166812,0.02
166813,0.085
166814,0.107
166815,0.676
166816,1.0
166817,0.064
166818,0.115
166819,0.411
166820,0.023
166821,0.098
166822,0.413
166823,0.028
166824,0.186
166825,0.184
166826,0.122
166827,0.301
166828,0.021
166829,0.051
166830,0.588
166831,0.296
166832,1.0
166833,0.099
166834,0.253
166835,0.019
166836,0.22
166837,0.064
166838,0.073
166839,0.214
166840,1.0
166841,0.236
166842,1.0
166843,0.083
166844,0.054
166845,0.158
166846,0.267
166847,0.041
166848,0.165
166849,1.0
166850,0.082
166851,0.099
166852,0.082
166853,0.02
166854,0.021
166855,0.604
166856,0.043
166857,1.0
166858,0.471
166859,0.131
166860,0.636
166861,0.083
166862,0.028
166863,0.331
166864,0.053
166865,0.054
166866,0.135
166867,0.243
166868,0.092
166869,0.051
166870,0.683
166871,0.222
166872,0.516
166873,0.133
166874,0.076
166875,0.124
166876,0.204
166877,0.115
166878,0.09
166879,0.038
166880,0.067
166881,0.09
166882,0.459
166883,0.237
166884,0.043
166885,0.019
166886,0.628
166887,0.076
166888,0.181
166889,0.023
166890,0.134
166891,0.29
166892,1.0
166893,0.035
166894,0.112
166895,0.392
166896,0.292
166897,0.367
166898,0.118
166899,0.097
166900,0.098
166901,0.032
166902,0.033
166903,0.039
166904,0.024
166905,0.057
166906,0.633
166907,0.059
166908,0.067
166909,0.074
166910,0.262
166911,0.123
166912,0.073
166913,0.042
166914,0.142
166915,0.088
166916,0.308
166917,0.62
166918,0.014
166919,0.097
166920,0.112
166921,0.03
166922,0.139
166923,0.123
166924,0.07
166925,0.117
166926,0.088
166927,0.222
166928,0.105
166929,0.039
166930,0.2
166931,0.046
166932,0.167
166933,1.0
166934,0.02
166935,0.116
166936,0.113
166937,0.134
166938,1.0
166939,0.235
166940,0.082
166941,0.047
166942,0.439
166943,1.0
166944,0.33
166945,0.137
166946,0.102
166947,0.147
166948,0.135
166949,0.115
166950,0.252
166951,0.033
166952,0.103
166953,0.083
166954,0.357
166955,0.019
166956,0.241
166957,0.153
166958,1.0
166959,0.035
166960,0.086
166961,0.021
166962,0.143
166963,0.235
166964,0.568
166965,0.213
166966,1.0
166967,0.416
166968,0.178
166969,0.312
166970,0.086
166971,0.359
166972,0.444
166973,0.02
166974,0.042
166975,0.115
166976,0.426
166977,0.086
166978,0.147
166979,0.116
166980,0.418
166981,0.079
166982,0.475
166983,0.025
166984,0.186
166985,0.163
166986,0.172
166987,0.121
166988,0.029
166989,0.024
166990,0.017
166991,0.143
166992,0.079
166993,0.33
166994,0.471
166995,0.029
166996,0.247
166997,0.04
166998,0.048
166999,0.046
167000,0.235
167001,0.046
167002,0.147
167003,0.138
167004,0.364
167005,0.065
167006,0.302
167007,0.264
167008,0.28
167009,0.321
167010,0.05
167011,0.353
167012,0.269
167013,0.309
167014,0.072
167015,0.186
167016,0.375
167017,0.305
167018,0.089
167019,0.138
167020,0.134
167021,0.159
167022,0.063
167023,0.7
167024,0.263
167025,0.053
167026,0.524
167027,0.043
167028,0.155
167029,0.031
167030,0.115
167031,0.13
